tournament,toCd,date,division,event,format,round,playerA,playerAId,teamA,playerB,playerBId,teamB,gamesA,gamesB,winner
제18회 회장배 전 한국 스쿼시 선수권대회 / 대한체육회 공인대회,201804,2018-06-07,여자 15세이하부,개인전,토너먼트,준준결승경기３,신종완,200905002727,,탁형진,201012000985,,0,3,B
제18회 회장배 전 한국 스쿼시 선수권대회 / 대한체육회 공인대회,201804,2018-06-07,여자 15세이하부,개인전,토너먼트,준준결승경기４,문석호,201402009240,,유성연,201203030365,,1,3,B
제18회 회장배 전 한국 스쿼시 선수권대회 / 대한체육회 공인대회,201804,2018-06-07,여자 15세이하부,개인전,토너먼트,준결승경기１,유덕재,201104000837,,구성진,201302009824,,3,1,A
제18회 회장배 전 한국 스쿼시 선수권대회 / 대한체육회 공인대회,201804,2018-06-07,여자 15세이하부,개인전,토너먼트,준결승경기２,탁형진,201012000985,,유성연,201203030365,,0,3,B
제18회 회장배 전 한국 스쿼시 선수권대회 / 대한체육회 공인대회,201804,2018-06-07,여자 15세이하부,복식,토너먼트,준결승경기１,"강현범, 문석호",,,"김정원, 구성진",,,2,0,A
제18회 회장배 전 한국 스쿼시 선수권대회 / 대한체육회 공인대회,201804,2018-06-07,여자 15세이하부,복식,토너먼트,준결승경기２,"유성연, 조영훈",,,"김성집, 박성찬",,,2,1,A
제18회 회장배 전 한국 스쿼시 선수권대회 / 대한체육회 공인대회,201804,2018-06-07,남자 15세이하부,개인전,토너먼트,준준준결승경기１,유재진,200504008874,,김성영,200402011049,,1,3,B
제18회 회장배 전 한국 스쿼시 선수권대회 / 대한체육회 공인대회,201804,2018-06-07,남자 15세이하부,개인전,토너먼트,준준준결승경기２,정대훈,200504009468,,이년호,200312006064,,0,3,B
제18회 회장배 전 한국 스쿼시 선수권대회 / 대한체육회 공인대회,201804,2018-06-07,남자 15세이하부,개인전,토너먼트,준준준결승경기３,박종명,200803023360,,유승한,200312005692,,3,2,A
제18회 회장배 전 한국 스쿼시 선수권대회 / 대한체육회 공인대회,201804,2018-06-07,남자 15세이하부,개인전,토너먼트,준준준결승경기４,고영조,200506001863,,이동준,201302010744,,3,2,A
제18회 회장배 전 한국 스쿼시 선수권대회 / 대한체육회 공인대회,201804,2018-06-07,남자 15세이하부,개인전,토너먼트,준준준결승경기５,이건동,200312007919,,황중원,200312034030,,1,3,B
제18회 회장배 전 한국 스쿼시 선수권대회 / 대한체육회 공인대회,201804,2018-06-07,남자 15세이하부,개인전,토너먼트,준준준결승경기６,우창욱,200505000725,,이승택,200505000724,,1,3,B
제18회 회장배 전 한국 스쿼시 선수권대회 / 대한체육회 공인대회,201804,2018-06-07,남자 15세이하부,개인전,토너먼트,준준준결승경기７,한승철,201501001406,,최규희,200409010818,,3,1,A
제18회 회장배 전 한국 스쿼시 선수권대회 / 대한체육회 공인대회,201804,2018-06-07,남자 15세이하부,개인전,토너먼트,준준준결승경기８,김현동,200312010625,,이세현,200504008934,,0,3,B
제18회 회장배 전 한국 스쿼시 선수권대회 / 대한체육회 공인대회,201804,2018-06-07,남자 15세이하부,개인전,토너먼트,준준결승경기１,김성영,200402011049,,이년호,200312006064,,1,3,B
제18회 회장배 전 한국 스쿼시 선수권대회 / 대한체육회 공인대회,201804,2018-06-07,남자 15세이하부,개인전,토너먼트,준준결승경기２,박종명,200803023360,,고영조,200506001863,,2,3,B
제18회 회장배 전 한국 스쿼시 선수권대회 / 대한체육회 공인대회,201804,2018-06-07,남자 15세이하부,개인전,토너먼트,준준결승경기３,황중원,200312034030,,이승택,200505000724,,3,2,A
제18회 회장배 전 한국 스쿼시 선수권대회 / 대한체육회 공인대회,201804,2018-06-07,남자 15세이하부,개인전,토너먼트,준준결승경기４,한승철,201501001406,,이세현,200504008934,,0,3,B
제18회 회장배 전 한국 스쿼시 선수권대회 / 대한체육회 공인대회,201804,2018-06-07,여자 18세이하부,개인전,토너먼트,준준결승경기１,송채원,200903026922,,곽다연,201302006626,,3,0,A
제18회 회장배 전 한국 스쿼시 선수권대회 / 대한체육회 공인대회,201804,2018-06-07,여자 18세이하부,개인전,토너먼트,준준결승경기２,문빈,201604002747,,신유진,201602007698,,0,3,B
제18회 회장배 전 한국 스쿼시 선수권대회 / 대한체육회 공인대회,201804,2018-06-07,여자 18세이하부,개인전,토너먼트,준준결승경기３,이승연,201405001347,,류보람,201503023001,,3,1,A
제18회 회장배 전 한국 스쿼시 선수권대회 / 대한체육회 공인대회,201804,2018-06-07,여자 18세이하부,개인전,토너먼트,준준결승경기４,이수빈,201601000982,,조강빈,201606003147,,1,3,B
제18회 회장배 전 한국 스쿼시 선수권대회 / 대한체육회 공인대회,201804,2018-06-07,여자 18세이하부,개인전,토너먼트,준결승경기１,송채원,200903026922,,신유진,201602007698,,3,1,A
제18회 회장배 전 한국 스쿼시 선수권대회 / 대한체육회 공인대회,201804,2018-06-07,여자 18세이하부,개인전,토너먼트,준결승경기２,이승연,201405001347,,조강빈,201606003147,,3,1,A
제18회 회장배 전 한국 스쿼시 선수권대회 / 대한체육회 공인대회,201804,2018-06-07,여자 18세이하부,단체전,토너먼트,준결승경기１,성환고등학교,,,연수여자고등학교,,,2,1,A
제18회 회장배 전 한국 스쿼시 선수권대회 / 대한체육회 공인대회,201804,2018-06-07,여자 18세이하부,단체전,토너먼트,준결승경기２,언양고등학교,,,백영고등학교,,,2,1,A
제18회 회장배 전 한국 스쿼시 선수권대회 / 대한체육회 공인대회,201804,2018-06-07,남자 18세이하부,개인전,토너먼트,예선경기１,허민경,201103015212,,김민희,201402004905,,3,1,A
제18회 회장배 전 한국 스쿼시 선수권대회 / 대한체육회 공인대회,201804,2018-06-07,남자 18세이하부,개인전,토너먼트,예선경기２,송동주,201205000983,,장유진,201012000986,,3,0,A
제18회 회장배 전 한국 스쿼시 선수권대회 / 대한체육회 공인대회,201804,2018-06-07,남자 18세이하부,개인전,토너먼트,예선경기３,문혜연,201203009845,,김민영,201306001318,,3,0,A
제18회 회장배 전 한국 스쿼시 선수권대회 / 대한체육회 공인대회,201804,2018-06-07,남자 18세이하부,개인전,토너먼트,예선경기４,김하은,201302005893,,오승희,201209002253,,0,3,B
제18회 회장배 전 한국 스쿼시 선수권대회 / 대한체육회 공인대회,201804,2018-06-07,남자 18세이하부,개인전,토너먼트,준결승경기１,허민경,201103015212,,송동주,201205000983,,3,0,A
제18회 회장배 전 한국 스쿼시 선수권대회 / 대한체육회 공인대회,201804,2018-06-07,남자 18세이하부,개인전,토너먼트,준결승경기２,문혜연,201203009845,,오승희,201209002253,,0,3,B
제18회 회장배 전 한국 스쿼시 선수권대회 / 대한체육회 공인대회,201804,2018-06-07,여자 대학부,개인전,토너먼트,준준결승경기１,김가혜,200312004260,,이해경,200402015564,,3,0,A
제18회 회장배 전 한국 스쿼시 선수권대회 / 대한체육회 공인대회,201804,2018-06-07,여자 대학부,개인전,토너먼트,준준결승경기２,박은옥,200312004918,,양연수,200409006651,,2,3,B
제18회 회장배 전 한국 스쿼시 선수권대회 / 대한체육회 공인대회,201804,2018-06-07,여자 대학부,개인전,토너먼트,준준결승경기３,배찬미,200506004011,,김규리,201302011406,,3,0,A
제18회 회장배 전 한국 스쿼시 선수권대회 / 대한체육회 공인대회,201804,2018-06-07,여자 대학부,개인전,토너먼트,준준결승경기４,안예진,200906002374,,최유라,200703026440,,0,3,B
제18회 회장배 전 한국 스쿼시 선수권대회 / 대한체육회 공인대회,201804,2018-06-07,여자 대학부,개인전,토너먼트,준결승경기１,김가혜,200312004260,,양연수,200409006651,,3,1,A
제18회 회장배 전 한국 스쿼시 선수권대회 / 대한체육회 공인대회,201804,2018-06-07,여자 대학부,개인전,토너먼트,준결승경기２,배찬미,200506004011,,최유라,200703026440,,0,3,B
제18회 회장배 전 한국 스쿼시 선수권대회 / 대한체육회 공인대회,201804,2018-06-07,GU11 P,개인전,토너먼트,예선경기２,이종혁,201803007682,,김태호,201804001636,,3,1,A
제18회 회장배 전 한국 스쿼시 선수권대회 / 대한체육회 공인대회,201804,2018-06-07,GU11 P,개인전,토너먼트,예선경기３,어지웅,201703016477,,유정욱,201603018160,,0,3,B
제18회 회장배 전 한국 스쿼시 선수권대회 / 대한체육회 공인대회,201804,2018-06-07,GU11 P,개인전,토너먼트,준결승경기１,오서진,201605004663,,이종혁,201803007682,,3,0,A
제18회 회장배 전 한국 스쿼시 선수권대회 / 대한체육회 공인대회,201804,2018-06-07,GU11 P,개인전,토너먼트,준결승경기２,유정욱,201603018160,,나주영,201602006877,,1,3,B
제18회 회장배 전 한국 스쿼시 선수권대회 / 대한체육회 공인대회,201804,2018-06-07,GU13 P,개인전,토너먼트,예선경기２,김건,201503006845,,김준영,201707001971,,3,0,A
제18회 회장배 전 한국 스쿼시 선수권대회 / 대한체육회 공인대회,201804,2018-06-07,GU13 P,개인전,토너먼트,예선경기３,이라온,201602011151,,정성보,201804000821,,3,0,A
제18회 회장배 전 한국 스쿼시 선수권대회 / 대한체육회 공인대회,201804,2018-06-07,GU13 P,개인전,토너먼트,예선경기６,박경민,201504006889,,정태경,201606000617,,0,3,B
제18회 회장배 전 한국 스쿼시 선수권대회 / 대한체육회 공인대회,201804,2018-06-07,GU13 P,개인전,토너먼트,예선경기７,승우진,201804002259,,심정민,201804003317,,0,3,B
제18회 회장배 전 한국 스쿼시 선수권대회 / 대한체육회 공인대회,201804,2018-06-07,GU13 P,개인전,토너먼트,준준결승경기１,박지훈,201706000549,,김건,201503006845,,0,3,B
제18회 회장배 전 한국 스쿼시 선수권대회 / 대한체육회 공인대회,201804,2018-06-07,GU13 P,개인전,토너먼트,준준결승경기２,이라온,201602011151,,김병관,201708000163,,3,0,A
제18회 회장배 전 한국 스쿼시 선수권대회 / 대한체육회 공인대회,201804,2018-06-07,GU13 P,개인전,토너먼트,준준결승경기３,서무진,201505003630,,정태경,201606000617,,3,1,A
제18회 회장배 전 한국 스쿼시 선수권대회 / 대한체육회 공인대회,201804,2018-06-07,GU13 P,개인전,토너먼트,준준결승경기４,심정민,201804003317,,최호진,201306001130,,0,3,B
제18회 회장배 전 한국 스쿼시 선수권대회 / 대한체육회 공인대회,201804,2018-06-07,GU16 P,개인전,토너먼트,예선경기２,김효원,201707001504,,노윤진,201702011015,,3,0,A
제18회 회장배 전 한국 스쿼시 선수권대회 / 대한체육회 공인대회,201804,2018-06-07,GU16 P,개인전,토너먼트,예선경기６,김예원,201802004444,,김민주,201404001152,,0,3,B
제18회 회장배 전 한국 스쿼시 선수권대회 / 대한체육회 공인대회,201804,2018-06-07,GU16 P,개인전,토너먼트,준준결승경기１,김다미,201107004502,,김효원,201707001504,,3,0,A
제18회 회장배 전 한국 스쿼시 선수권대회 / 대한체육회 공인대회,201804,2018-06-07,GU16 P,개인전,토너먼트,준준결승경기２,이소진,201503029527,,김하연,201503006905,,3,0,A
제18회 회장배 전 한국 스쿼시 선수권대회 / 대한체육회 공인대회,201804,2018-06-07,GU16 P,개인전,토너먼트,준준결승경기３,하수정,201602007494,,김민주,201404001152,,3,0,A
제18회 회장배 전 한국 스쿼시 선수권대회 / 대한체육회 공인대회,201804,2018-06-07,GU16 P,개인전,토너먼트,준준결승경기４,정현영,201804001295,,어수빈,201503012548,,0,3,B
제18회 회장배 전 한국 스쿼시 선수권대회 / 대한체육회 공인대회,201804,2018-06-08,남자 12세이하부,개인전,토너먼트,결승,김석진,201203009405,,이민우,201407000924,,0,3,B
제18회 회장배 전 한국 스쿼시 선수권대회 / 대한체육회 공인대회,201804,2018-06-08,남자 12세이하부,단체전,토너먼트,결승,대광발명과학고등학교,,,백영고등학교,,,0,2,B
제18회 회장배 전 한국 스쿼시 선수권대회 / 대한체육회 공인대회,201804,2018-06-08,남자 12세이하부,복식,토너먼트,결승,"박승민, 이민우",,,"김승현, 김지환",,,2,0,A
제18회 회장배 전 한국 스쿼시 선수권대회 / 대한체육회 공인대회,201804,2018-06-08,여자 15세이하부,개인전,토너먼트,결승,유덕재,201104000837,,유성연,201203030365,,3,1,A
제18회 회장배 전 한국 스쿼시 선수권대회 / 대한체육회 공인대회,201804,2018-06-08,여자 15세이하부,복식,토너먼트,결승,"강현범, 문석호",,,"유성연, 조영훈",,,0,2,B
제18회 회장배 전 한국 스쿼시 선수권대회 / 대한체육회 공인대회,201804,2018-06-08,남자 15세이하부,개인전,토너먼트,준결승경기１,이년호,200312006064,,고영조,200506001863,,3,1,A
제18회 회장배 전 한국 스쿼시 선수권대회 / 대한체육회 공인대회,201804,2018-06-08,남자 15세이하부,개인전,토너먼트,준결승경기２,황중원,200312034030,,이세현,200504008934,,2,3,B
제18회 회장배 전 한국 스쿼시 선수권대회 / 대한체육회 공인대회,201804,2018-06-08,남자 15세이하부,개인전,토너먼트,결승,이년호,200312006064,,이세현,200504008934,,3,0,A
제18회 회장배 전 한국 스쿼시 선수권대회 / 대한체육회 공인대회,201804,2018-06-08,여자 18세이하부,개인전,토너먼트,결승,송채원,200903026922,,이승연,201405001347,,3,0,A
제18회 회장배 전 한국 스쿼시 선수권대회 / 대한체육회 공인대회,201804,2018-06-08,여자 18세이하부,단체전,토너먼트,결승,성환고등학교,,,언양고등학교,,,0,2,B
제18회 회장배 전 한국 스쿼시 선수권대회 / 대한체육회 공인대회,201804,2018-06-08,남자 18세이하부,개인전,토너먼트,결승,허민경,201103015212,,오승희,201209002253,,1,3,B
제18회 회장배 전 한국 스쿼시 선수권대회 / 대한체육회 공인대회,201804,2018-06-08,여자 대학부,개인전,토너먼트,결승,김가혜,200312004260,,최유라,200703026440,,3,0,A
